voxel_id,subj_id,ncsnr,EVC,early,ventral,midventral,lateral,midlateral,parietal,midparietal,V1v,V1d,V2v,V2d,V3v,V3d,hV4
S7-42-10-36,7,0.4007265865802765,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-42-10-37,7,0.612506091594696,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-42-11-29,7,0.32459428906440735,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-42-11-30,7,0.4055249094963074,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-42-11-31,7,0.5249806642532349,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-42-11-37,7,0.6684597134590149,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-42-12-29,7,0.23134253919124603,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-12-30,7,0.5890169143676758,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-42-12-31,7,0.7601990699768066,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-42-12-32,7,0.6272346377372742,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-42-12-34,7,0.43947944045066833,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-13-29,7,0.2533601224422455,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-13-31,7,0.614932119846344,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-42-13-32,7,0.6085004806518555,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-42-14-29,7,0.1357046216726303,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-14-30,7,0.21373441815376282,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-14-31,7,0.4360773265361786,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-15-29,7,0.03696557134389877,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-15-30,7,0.14161066710948944,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-15-31,7,0.4641135632991791,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-15-32,7,0.34329742193222046,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-16-30,7,0.0940193384885788,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-16-31,7,0.4524446427822113,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-16-32,7,0.5853059887886047,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-16-33,7,0.5486037135124207,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-16-34,7,0.5263776183128357,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-17-31,7,0.16655078530311584,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-17-32,7,0.585382878780365,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-17-33,7,0.5402989387512207,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-17-34,7,0.5012308955192566,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-18-32,7,0.4330950677394867,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-18-33,7,0.6318212151527405,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-18-34,7,0.6077004671096802,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-42-18-35,7,0.43944332003593445,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-42-19-33,7,0.4403180480003357,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-4-39,7,0.39994436502456665,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-43-4-40,7,0.2221900075674057,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-43-4-41,7,0.06212839484214783,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-43-4-42,7,0.10904963314533234,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S7-43-4-44,7,0.14449022710323334,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S7-43-5-37,7,0.3005034923553467,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-43-5-38,7,0.3208285868167877,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-43-5-39,7,0.3955799341201782,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-43-5-40,7,0.3070083558559418,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-43-5-41,7,0.12837591767311096,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-43-6-32,7,0.2897322475910187,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-6-33,7,0.36116719245910645,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-6-34,7,0.3126868009567261,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-6-35,7,0.38953524827957153,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-6-36,7,0.3923070430755615,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-43-7-31,7,0.2499382048845291,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-7-32,7,0.2693864107131958,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-7-33,7,0.342472642660141,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-7-34,7,0.3804929256439209,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-7-36,7,0.2988094687461853,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-43-8-30,7,0.29576051235198975,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-8-31,7,0.27930739521980286,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-8-32,7,0.31754523515701294,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-8-33,7,0.3408571183681488,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-8-34,7,0.4441738426685333,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-8-35,7,0.2772935628890991,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-8-36,7,0.4970185160636902,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-43-9-29,7,0.23980237543582916,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-9-30,7,0.3234104812145233,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-9-31,7,0.3755432665348053,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-9-32,7,0.5533523559570312,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-9-33,7,0.5274227857589722,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-9-34,7,0.5298073291778564,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-9-35,7,0.40098249912261963,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-9-36,7,0.5076056718826294,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-43-9-37,7,0.47768741846084595,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-43-10-28,7,0.11063867807388306,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-10-29,7,0.20654207468032837,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-10-30,7,0.399178147315979,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-10-31,7,0.3782232403755188,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-10-32,7,0.3534368872642517,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-10-33,7,0.42416417598724365,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-10-34,7,0.5113006234169006,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-10-35,7,0.37797093391418457,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-10-36,7,0.17894898355007172,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-43-10-37,7,0.48022064566612244,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-43-11-28,7,0.08002966642379761,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-11-29,7,0.156203493475914,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-11-30,7,0.21149611473083496,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-11-34,7,0.11244162172079086,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-11-37,7,0.5503647923469543,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-43-12-28,7,0.23396772146224976,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-12-29,7,0.3514570891857147,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-12-30,7,0.4761219322681427,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-12-31,7,0.528253972530365,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-12-32,7,0.5304387211799622,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-13-29,7,0.42431920766830444,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-13-30,7,0.452728807926178,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-13-31,7,0.6679216623306274,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-13-32,7,0.702606201171875,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-13-33,7,0.3558187484741211,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-14-29,7,0.3279411494731903,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-14-30,7,0.514159083366394,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-14-31,7,0.5515026450157166,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-14-32,7,0.6952750086784363,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-14-33,7,0.4255635440349579,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-15-29,7,0.22764632105827332,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-15-30,7,0.4926951229572296,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-15-31,7,0.5012850761413574,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-15-32,7,0.66085284948349,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-15-33,7,0.35277870297431946,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-16-30,7,0.5513435006141663,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-16-31,7,0.6010345220565796,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-16-32,7,0.6754013299942017,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-16-33,7,0.6492970585823059,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-17-30,7,0.2497071623802185,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-17-31,7,0.5205482840538025,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-43-17-32,7,0.5916364789009094,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-17-33,7,0.7245314717292786,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-17-34,7,0.6505500674247742,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-17-35,7,0.4890565872192383,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-18-32,7,0.5798007845878601,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-18-33,7,0.6185118556022644,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-43-18-34,7,0.6513532996177673,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-4-38,7,0.1683291643857956,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-4-39,7,0.4328632950782776,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-4-40,7,0.45147567987442017,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-4-41,7,0.2165910303592682,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-4-42,7,0.12640398740768433,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S7-44-4-43,7,0.08351700007915497,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S7-44-4-44,7,0.14304810762405396,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S7-44-5-37,7,0.21538449823856354,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-5-38,7,0.2535983622074127,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-5-39,7,0.4106632173061371,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-5-40,7,0.30917254090309143,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-5-41,7,0.20351970195770264,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-5-43,7,0.29115134477615356,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S7-44-5-44,7,0.2988353371620178,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S7-44-5-45,7,0.2553190290927887,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S7-44-6-32,7,0.3321738541126251,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-44-6-33,7,0.3468785881996155,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-44-6-34,7,0.34349560737609863,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-44-6-35,7,0.341813862323761,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-6-36,7,0.40296709537506104,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-6-37,7,0.32547226548194885,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-6-38,7,0.4719141721725464,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-6-39,7,0.39402350783348083,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-7-30,7,0.13548967242240906,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-44-7-31,7,0.2011563926935196,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-44-7-32,7,0.27202877402305603,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-44-7-33,7,0.24212944507598877,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-44-7-34,7,0.1409870684146881,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-44-7-35,7,0.13416333496570587,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-7-36,7,0.21082651615142822,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-7-37,7,0.5135095715522766,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-7-38,7,0.6356572508811951,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-7-39,7,0.6496749520301819,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-8-29,7,0.06755188852548599,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-44-8-30,7,0.18951451778411865,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-44-8-31,7,0.2249462902545929,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-44-8-32,7,0.3753250241279602,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-8-33,7,0.2796538174152374,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-8-37,7,0.5809372067451477,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-8-39,7,0.6032871603965759,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-9-29,7,0.15527036786079407,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-44-9-30,7,0.2867112159729004,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-44-9-31,7,0.44226327538490295,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-9-32,7,0.5284109711647034,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-9-33,7,0.48139017820358276,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-9-34,7,0.5175215005874634,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-9-35,7,0.38247084617614746,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-9-37,7,0.5725087523460388,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-10-29,7,0.2531474530696869,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-10-30,7,0.43368491530418396,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-10-31,7,0.4572445750236511,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-10-32,7,0.4740201532840729,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-10-33,7,0.5408259630203247,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-10-34,7,0.5555509924888611,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-10-35,7,0.4659591317176819,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-10-37,7,0.5554857850074768,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-11-28,7,0.17614613473415375,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-11-29,7,0.286830335855484,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-11-30,7,0.2950037717819214,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-11-34,7,0.39847543835639954,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-11-35,7,0.35452207922935486,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-11-37,7,0.5221185088157654,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-44-12-28,7,0.11411705613136292,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-12-29,7,0.18869350850582123,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-13-28,7,0.1705734133720398,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-13-29,7,0.30267542600631714,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-13-30,7,0.47424376010894775,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-13-31,7,0.4161243140697479,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-13-32,7,0.4795267581939697,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-14-28,7,0.09587506949901581,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-14-29,7,0.3425268530845642,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-14-30,7,0.3984983265399933,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-14-31,7,0.48696109652519226,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-14-32,7,0.6598495244979858,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-14-33,7,0.6211143136024475,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-15-28,7,0.10065429657697678,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-15-29,7,0.21165646612644196,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-15-30,7,0.37715479731559753,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-15-31,7,0.48591604828834534,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-15-32,7,0.6943732500076294,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-15-33,7,0.7113927006721497,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-16-33,7,0.6735856533050537,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-16-34,7,0.4381341338157654,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-17-33,7,0.6101202964782715,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-44-17-34,7,0.5367100834846497,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-4-38,7,0.16068539023399353,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-4-39,7,0.2897935211658478,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-4-40,7,0.5931798815727234,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-4-41,7,0.546912670135498,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-4-42,7,0.3323897123336792,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S7-45-4-43,7,0.17109912633895874,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S7-45-4-44,7,0.09459061175584793,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S7-45-5-37,7,0.3657749593257904,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-5-38,7,0.320710152387619,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-5-39,7,0.47381749749183655,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-5-40,7,0.6114696860313416,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-5-41,7,0.5639156103134155,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-5-42,7,0.5850945115089417,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S7-45-5-43,7,0.5698255300521851,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S7-45-5-44,7,0.41773682832717896,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S7-45-5-45,7,0.23425735533237457,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S7-45-6-32,7,0.2879292964935303,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-45-6-34,7,0.3982953727245331,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-45-6-35,7,0.42381033301353455,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-6-36,7,0.42840179800987244,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-6-37,7,0.3987659215927124,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-6-38,7,0.500967264175415,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-6-39,7,0.6644412279129028,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-6-40,7,0.5539050698280334,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-7-30,7,0.26315075159072876,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-45-7-31,7,0.22056832909584045,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-45-7-32,7,0.24713194370269775,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-45-7-33,7,0.39044734835624695,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-45-7-34,7,0.44538813829421997,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-45-7-35,7,0.4108916223049164,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-7-36,7,0.21928180754184723,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-7-37,7,0.18854795396327972,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-7-38,7,0.6259992718696594,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-7-39,7,0.6798273921012878,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-7-40,7,0.5991267561912537,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-8-29,7,0.16968561708927155,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-45-8-30,7,0.22559379041194916,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-45-8-31,7,0.21568505465984344,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-45-8-34,7,0.1062876433134079,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-8-35,7,0.0923066958785057,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-8-36,7,0.1109311506152153,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-8-37,7,0.4751642048358917,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-8-38,7,0.5584220290184021,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-8-39,7,0.5974619388580322,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-8-40,7,0.549051821231842,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-9-28,7,0.4146282970905304,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-45-9-29,7,0.18159084022045135,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S7-45-9-30,7,0.29172036051750183,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-9-31,7,0.40811818838119507,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-9-32,7,0.39074432849884033,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-9-33,7,0.3045719861984253,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-9-34,7,0.32628852128982544,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-9-37,7,0.5591891407966614,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-9-38,7,0.49388906359672546,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-9-39,7,0.6221178770065308,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-9-40,7,0.4507777690887451,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-10-29,7,0.31620967388153076,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-10-30,7,0.4603085517883301,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-10-31,7,0.4774921238422394,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-10-32,7,0.5188927054405212,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-10-33,7,0.5193495750427246,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-10-34,7,0.5141104459762573,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-10-35,7,0.46397674083709717,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-10-37,7,0.45481711626052856,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-10-38,7,0.6876951456069946,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-10-39,7,0.6671657562255859,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S7-45-11-28,7,0.3701730966567993,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-11-29,7,0.33617767691612244,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-11-30,7,0.3162914514541626,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-11-31,7,0.3835830092430115,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-11-32,7,0.3960385024547577,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-11-33,7,0.34421664476394653,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-11-34,7,0.46528953313827515,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S7-45-11-35,7,0.4939448833465576,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
